Entity,branch location,rental_duration_days,location_type,Vehicle_Make_Model,Vehicle_Group,price_SAR,is_loyalty_available
Theeb,"Najran, Airport Najran",1_day,Airport,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Najran, Airport Najran",7_days,Airport,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Najran, Airport Najran",7_days,Airport,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Najran, Airport Najran",30_days,Airport,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Najran, Airport Najran",30_days,Airport,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Tabuk, Airport Tabuk",1_day,Airport,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Tabuk, Airport Tabuk",1_day,Airport,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Tabuk, Airport Tabuk",7_days,Airport,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Tabuk, Airport Tabuk",7_days,Airport,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Tabuk, Airport Tabuk",30_days,Airport,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Tabuk, Airport Tabuk",30_days,Airport,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Al Qassim, Airport Qaseem",1_day,Airport,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Al Qassim, Airport Qaseem",1_day,Airport,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Al Qassim, Airport Qaseem",7_days,Airport,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Al Qassim, Airport Qaseem",7_days,Airport,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Al Qassim, Airport Qaseem",30_days,Airport,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Al Qassim, Airport Qaseem",30_days,Airport,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Hail, Airport Hail",1_day,Airport,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Hail, Airport Hail",1_day,Airport,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Hail, Airport Hail",7_days,Airport,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Hail, Airport Hail",7_days,Airport,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Hail, Airport Hail",30_days,Airport,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Hail, Airport Hail",30_days,Airport,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Al Baha, Al Baha",1_day,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Al Baha, Al Baha",1_day,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Al Baha, Al Baha",7_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Al Baha, Al Baha",7_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Al Baha, Al Baha",30_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Al Baha, Al Baha",30_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Al Fayhaa Jeddah",1_day,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Al Fayhaa Jeddah",1_day,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Al Fayhaa Jeddah",7_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Al Fayhaa Jeddah",7_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Al Fayhaa Jeddah",30_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Al Fayhaa Jeddah",30_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Najran, Najran",1_day,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Najran, Najran",1_day,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Najran, Najran",7_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Najran, Najran",7_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Najran, Najran",30_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Najran, Najran",30_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"AlKharj, Al Samer Jeddah",1_day,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"AlKharj, Al Samer Jeddah",1_day,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"AlKharj, Al Samer Jeddah",7_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"AlKharj, Al Samer Jeddah",7_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"AlKharj, Al Samer Jeddah",30_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"AlKharj, Al Samer Jeddah",30_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Riyadh Airport Terminal 5",1_day,Airport,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Riyadh Airport Terminal 5",1_day,Airport,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Riyadh Airport Terminal 5",7_days,Airport,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Riyadh Airport Terminal 5",7_days,Airport,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Riyadh Airport Terminal 5",30_days,Airport,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Riyadh Airport Terminal 5",30_days,Airport,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Abha, Military City Road Abha",1_day,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Abha, Military City Road Abha",1_day,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Abha, Military City Road Abha",7_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Abha, Military City Road Abha",7_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Abha, Military City Road Abha",30_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Abha, Military City Road Abha",30_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Dammam, Azizia Al Khobar",1_day,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Dammam, Azizia Al Khobar",1_day,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Dammam, Azizia Al Khobar",7_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Dammam, Azizia Al Khobar",7_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Dammam, Azizia Al Khobar",30_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Dammam, Azizia Al Khobar",30_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Arubah Riyadh",1_day,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Arubah Riyadh",1_day,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Arubah Riyadh",7_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Arubah Riyadh",7_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Arubah Riyadh",30_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Arubah Riyadh",30_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Madina Al Munawara, Malik Abdul Aziz Madina Munawara",1_day,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Madina Al Munawara, Malik Abdul Aziz Madina Munawara",1_day,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Madina Al Munawara, Malik Abdul Aziz Madina Munawara",7_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Madina Al Munawara, Malik Abdul Aziz Madina Munawara",7_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Madina Al Munawara, Malik Abdul Aziz Madina Munawara",30_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Madina Al Munawara, Malik Abdul Aziz Madina Munawara",30_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Al Yarmuk Riyadh",1_day,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Al Yarmuk Riyadh",1_day,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Al Yarmuk Riyadh",7_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Al Yarmuk Riyadh",7_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Al Yarmuk Riyadh",30_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Al Yarmuk Riyadh",30_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Al Amal Jeddah",1_day,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Al Amal Jeddah",1_day,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Al Amal Jeddah",7_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Al Amal Jeddah",7_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Al Amal Jeddah",30_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Al Amal Jeddah",30_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Terminal 1 Jeddah Airport",1_day,Airport,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Terminal 1 Jeddah Airport",1_day,Airport,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Terminal 1 Jeddah Airport",7_days,Airport,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Terminal 1 Jeddah Airport",7_days,Airport,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Terminal 1 Jeddah Airport",30_days,Airport,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Terminal 1 Jeddah Airport",30_days,Airport,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Makkah, Mecca - 3rd Ring Rd.",1_day,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Makkah, Mecca - 3rd Ring Rd.",1_day,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Makkah, Mecca - 3rd Ring Rd.",7_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Makkah, Mecca - 3rd Ring Rd.",7_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Makkah, Mecca - 3rd Ring Rd.",30_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Makkah, Mecca - 3rd Ring Rd.",30_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Taif, Marad-AlTaif",1_day,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Taif, Marad-AlTaif",1_day,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Taif, Marad-AlTaif",7_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Taif, Marad-AlTaif",7_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Taif, Marad-AlTaif",30_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Taif, Marad-AlTaif",30_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Neom, Neom Airport",1_day,Airport,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Neom, Neom Airport",1_day,Airport,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Neom, Neom Airport",7_days,Airport,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Neom, Neom Airport",7_days,Airport,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Neom, Neom Airport",30_days,Airport,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Neom, Neom Airport",30_days,Airport,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Laban Valley-Riyadh",1_day,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Laban Valley-Riyadh",1_day,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Laban Valley-Riyadh",7_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Laban Valley-Riyadh",7_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Laban Valley-Riyadh",30_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Laban Valley-Riyadh",30_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Al Ula, Al Ula",1_day,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Al Ula, Al Ula",1_day,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Al Ula, Al Ula",7_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Al Ula, Al Ula",7_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Al Ula, Al Ula",30_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Al Ula, Al Ula",30_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Riyadh Airport Terminal 1",1_day,Airport,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Riyadh Airport Terminal 1",1_day,Airport,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Riyadh Airport Terminal 1",7_days,Airport,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Riyadh Airport Terminal 1",7_days,Airport,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Riyadh Airport Terminal 1",30_days,Airport,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Riyadh Airport Terminal 1",30_days,Airport,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Jizan, Abu Arish",1_day,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Jizan, Abu Arish",1_day,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Jizan, Abu Arish",7_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Jizan, Abu Arish",7_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Jizan, Abu Arish",30_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Jizan, Abu Arish",30_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Al Khobar, Rakah Al Khobar",1_day,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Al Khobar, Rakah Al Khobar",1_day,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Al Khobar, Rakah Al Khobar",7_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Al Khobar, Rakah Al Khobar",7_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Al Khobar, Rakah Al Khobar",30_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Al Khobar, Rakah Al Khobar",30_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Jubail, Jubail City",1_day,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Jubail, Jubail City",1_day,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Jubail, Jubail City",7_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Jubail, Jubail City",7_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Jubail, Jubail City",30_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Jubail, Jubail City",30_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, As Sulay - Riyadh",1_day,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, As Sulay - Riyadh",1_day,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, As Sulay - Riyadh",7_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, As Sulay - Riyadh",7_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, As Sulay - Riyadh",30_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, As Sulay - Riyadh",30_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Tuwaiq Riyadh",1_day,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Tuwaiq Riyadh",1_day,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Tuwaiq Riyadh",7_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Tuwaiq Riyadh",7_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Tuwaiq Riyadh",30_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Tuwaiq Riyadh",30_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Hail, Corniche Hail",1_day,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Hail, Corniche Hail",1_day,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Hail, Corniche Hail",7_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Hail, Corniche Hail",7_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Hail, Corniche Hail",30_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Hail, Corniche Hail",30_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Al Qassim, Nahdah Buraydah",1_day,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Al Qassim, Nahdah Buraydah",1_day,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Al Qassim, Nahdah Buraydah",7_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Al Qassim, Nahdah Buraydah",7_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Al Qassim, Nahdah Buraydah",30_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Al Qassim, Nahdah Buraydah",30_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Prince Majed Road-Jeddah",1_day,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Prince Majed Road-Jeddah",1_day,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Prince Majed Road-Jeddah",7_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Prince Majed Road-Jeddah",7_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Prince Majed Road-Jeddah",30_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Prince Majed Road-Jeddah",30_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Al-Hamdaniya-Jeddah",1_day,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Al-Hamdaniya-Jeddah",1_day,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Al-Hamdaniya-Jeddah",7_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Al-Hamdaniya-Jeddah",7_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Al-Hamdaniya-Jeddah",30_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Jeddah, Al-Hamdaniya-Jeddah",30_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Al Aarid",1_day,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Al Aarid",1_day,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Al Aarid",7_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Al Aarid",7_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Al Aarid",30_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Al Aarid",30_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Abha, Abha – Al Masif",1_day,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Abha, Abha – Al Masif",1_day,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Abha, Abha – Al Masif",7_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Abha, Abha – Al Masif",7_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Abha, Abha – Al Masif",30_days,Downtown,Suzuki SUZUKI DZIRE GL -2023-1-A,Economy,110,Yes
Theeb,"Abha, Abha – Al Masif",30_days,Downtown,Hyundai GRAND I10- GL SMART-1.2L-2023-1-A,Economy,110,Yes
Theeb,"Ar Riyadh, Malaz Riyadh",1_day,Downtown,Suzuki SUZUKI DZIRE GL -2024-1-A,Economy,125,Yes
Theeb,"Ar Riyadh, Malaz Riyadh",1_day,Downtown,Hyundai Grand I10 GL Fleet,Economy,125,Yes
